full_paths,date,duration
/data/yinzi/babyview_20240503/00430001/00430001_GX030061_12.18.2023-12.24.2023_12.22.2023-5:49pm.MP4,2023-12-22,960.98
/data/yinzi/babyview_20240503/00430001/00430001_GX020002_06.12.2023-06.18.2023_06.13.2023-NA.MP4,2023-06-13,353.39
/data/yinzi/babyview_20240503/00430001/00430001_GX010002_06.12.2023-06.18.2023_06.13.2023-NA.MP4,2023-06-13,896.9
/data/yinzi/babyview_20240503/00430001/00430001_GX030063_01.08.2024-01.14.2024_01.13.2024-NA.MP4,2024-01-13,965.44
/data/yinzi/babyview_20240503/00430001/00430001_GX010022_08.07.2023-08.13.2023_08.08.2023-6:08pm.MP4,2023-08-08,1089.09
/data/yinzi/babyview_20240503/00430001/00430001_GX030054_11.20.2023-11.26.2023_2023-11-27-12:37:45.MP4,2023-11-27,768.77
/data/yinzi/babyview_20240503/00430001/00430001_GX020039_09.25.2023-10.01.2023_09.30.2023-NA.MP4,2023-09-30,913.18
/data/yinzi/babyview_20240503/00430001/00430001_GX010013_07.17.2023-07.23.2023_07.21.2023-7:29am.MP4,2023-07-21,1153.15
/data/yinzi/babyview_20240503/00430001/00430001_GX030028_08.21.2023-08.27.2023_08.27.2023-9:00am.MP4,2023-08-27,832.83
/data/yinzi/babyview_20240503/00430001/00430001_GX010007_07.10.2023-07.16.2023_07.12.2023-NA.MP4,2023-07-12,5.51
/data/yinzi/babyview_20240503/00430001/00430001_GX010014_07.24.2023-07.30.2023_07.25.2023-NA.MP4,2023-07-25,644.42
/data/yinzi/babyview_20240503/00430001/00430001_GX020037_09.25.2023-10.01.2023_09.28.2023-NA.MP4,2023-09-28,376.21
/data/yinzi/babyview_20240503/00430001/00430001_GX010005_07.10.2023-07.16.2023_07.10.2023-NA.MP4,2023-07-10,960.96
/data/yinzi/babyview_20240503/00430001/00430001_GX020033_09.04.2023-09.10.2023_09.10.2023-NA.MP4,2023-09-10,704.7
/data/yinzi/babyview_20240503/00430001/00430001_GX010041_10.02.2023-10.08.2023_10.06.2023-NA.MP4,2023-10-06,960.96
/data/yinzi/babyview_20240503/00430001/00430001_GX010031_09.04.2023-09.10.2023_09.07.2023-NA.MP4,2023-09-07,1025.02
/data/yinzi/babyview_20240503/00430001/00430001_GX020064_01.08.2024-01.14.2024_01.14.2024-NA.MP4,2024-01-14,649.98
/data/yinzi/babyview_20240503/00430001/00430001_GX030057_12.04.2023-12.10.2023_12.09.2023-NA.MP4,2023-12-09,896.92
/data/yinzi/babyview_20240503/00430001/00430001_GX030049__2023-11-20-13:30:22.MP4,2023-11-20,80.85
/data/yinzi/babyview_20240503/00430001/00430001_GX030042_10.09.2023-10.15.2023_10.14.2023-9:15am.MP4,2023-10-14,1025.02
/data/yinzi/babyview_20240503/00430001/00430001_GX010036_09.18.2023-09.24.2023_09.23.2023-8:07am.MP4,2023-09-23,832.83
/data/yinzi/babyview_20240503/00430001/00430001_GX020020_03.25.2024-03.31.2024_08.02.2023-NA.MP4,2023-08-02,960.98
/data/yinzi/babyview_20240503/00430001/00430001_GX040061_12.18.2023-12.24.2023_12.22.2023-5:49pm.MP4,2023-12-22,11.61
/data/yinzi/babyview_20240503/00430001/00430001_GX010034_09.11.2023-09.17.2023_09.16.2023-NA.MP4,2023-09-16,704.7
/data/yinzi/babyview_20240503/00430001/00430001_GX020022_08.07.2023-08.13.2023_08.08.2023-6:08pm.MP4,2023-08-08,960.96
/data/yinzi/babyview_20240503/00430001/00430001_GX010042_10.09.2023-10.15.2023_10.14.2023-9:15am.MP4,2023-10-14,832.83
/data/yinzi/babyview_20240503/00430001/00430001_GX020071_01.22.2024-01.28.2024_01.27.2024-NA.MP4,2024-01-27,768.79
/data/yinzi/babyview_20240503/00430001/00430001_GX010061_12.18.2023-12.24.2023_12.22.2023-5:49pm.MP4,2023-12-22,832.85
/data/yinzi/babyview_20240503/00430001/00430001_GX010001_02.26.2024-03.03.2024_02.29.2024-7:20am.MP4,2024-02-29,704.73
/data/yinzi/babyview_20240503/00430001/00430001_GX020018_07.31.2023-08.06.2023_07.31.2023-NA.MP4,2023-07-31,800.23
/data/yinzi/babyview_20240503/00430001/00430001_GX010047__2023-11-19-13:48:14.MP4,2023-11-19,828.63
/data/yinzi/babyview_20240503/00430001/00430001_GX020016_07.24.2023-07.30.2023_07.26.2023-8:05am.MP4,2023-07-26,405.11
/data/yinzi/babyview_20240503/00430001/00430001_GX030031_09.04.2023-09.10.2023_09.07.2023-NA.MP4,2023-09-07,425.49
/data/yinzi/babyview_20240503/00430001/00430001_GX010009_07.10.2023-07.16.2023_07.14.2023-NA.MP4,2023-07-14,820.99
/data/yinzi/babyview_20240503/00430001/00430001_GX010037_09.25.2023-10.01.2023_09.28.2023-NA.MP4,2023-09-28,832.83
/data/yinzi/babyview_20240503/00430001/00430001_GX020017_07.24.2023-07.30.2023_07.28.2023-NA.MP4,2023-07-28,835.71
/data/yinzi/babyview_20240503/00430001/00430001_GX010054_11.20.2023-11.26.2023_2023-11-27-13:35:43.MP4,2023-11-27,896.9
/data/yinzi/babyview_20240503/00430001/00430001_GX010008_07.10.2023-07.16.2023_07.13.2023-NA.MP4,2023-07-13,1025.02
/data/yinzi/babyview_20240503/00430001/00430001_GX030030_08.28.2023-09.03.2023_09.02.2023-9:16am.MP4,2023-09-02,768.77
/data/yinzi/babyview_20240503/00430001/00430001_GX010026_08.14.2023-08.20.2023_2023-08-28-15:35:37.MP4,2023-08-28,22.26
/data/yinzi/babyview_20240503/00430001/00430001_GX030068_01.15.2024-01.21.2024_01.20.2024-8:29.MP4,2024-01-20,704.73
/data/yinzi/babyview_20240503/00430001/00430001_GX010068_01.15.2024-01.21.2024_01.20.2024-8:29.MP4,2024-01-20,768.79
/data/yinzi/babyview_20240503/00430001/00430001_GX010032_09.04.2023-09.10.2023_09.10.2023-8:11am.MP4,2023-09-10,321.84
/data/yinzi/babyview_20240503/00430001/00430001_GX030024_08.14.2023-08.20.2023_08.15.2023-NA.MP4,2023-08-15,99.87
/data/yinzi/babyview_20240503/00430001/00430001_GX040041_10.02.2023-10.08.2023_10.06.2023-NA.MP4,2023-10-06,96.75
/data/yinzi/babyview_20240503/00430001/00430001_GX010015_07.24.2023-07.30.2023_07.25.2023-NA.MP4,2023-07-25,5.51
/data/yinzi/babyview_20240503/00430001/00430001_GX010020_03.25.2024-03.31.2024_08.02.2023-NA.MP4,2023-08-02,960.98
/data/yinzi/babyview_20240503/00430001/00430001_GX010067_01.15.2024-01.21.2024_NA-NA.MP4,2024-01-15,2.67
/data/yinzi/babyview_20240503/00430001/00430001_GX040030_08.28.2023-09.03.2023_09.02.2023-9:16am.MP4,2023-09-02,64.58
/data/yinzi/babyview_20240503/00720001/00720001_GX020010_06.26.2023-07.02.2023_06.26.2023-4:23pm.MP4,2023-06-26,704.7
/data/yinzi/babyview_20240503/00720001/00720001_GX020022_01.22.2024-01.28.2024_01.22.2024-NA.MP4,2024-01-22,768.79
/data/yinzi/babyview_20240503/00720001/00720001_GX030011_06.26.2023-07.02.2023_06.28.2023-NA.MP4,2023-06-28,704.7
/data/yinzi/babyview_20240503/00720001/00720001_GX020027_02.05.2024-02.11.2024_02.06.2024-7:14am.MP4,2024-02-06,28.6
/data/yinzi/babyview_20240503/00720001/00720001_GX030005_06.12.2023-06.18.2023_06.13.2023-NA.MP4,2023-06-13,406.31
/data/yinzi/babyview_20240503/00720001/00720001_GX010010_08.14.2023-08.20.2023_06.26.2023-4:23pm.MP4,2023-06-26,832.83
/data/yinzi/babyview_20240503/00720001/00720001_GX030003_07.31.2023-08.06.2023_07.28.2023-4:04pm.MP4,2023-07-28,805.71
/data/yinzi/babyview_20240503/00720001/00720001_GX010001_07.24.2023-07.30.2023_07.24.2023-3:40pm.MP4,2023-07-24,832.83
/data/yinzi/babyview_20240503/00720001/00720001_GX040019_10.16.2023-10.22.2023_10.21.2023-NA.MP4,2023-10-21,740.01
/data/yinzi/babyview_20240503/00720001/00720001_GX030004_07.31.2023-08.06.2023_06.12.2023-NA.MP4,2023-06-12,704.7
/data/yinzi/babyview_20240503/00720001/00720001_GX040015_07.10.2023-07.16.2023_07.09.2023-NA.MP4,2023-07-09,768.77
/data/yinzi/babyview_20240503/00720001/00720001_GX030030_03.11.2024-03.17.2024_03.16.2024-9:13am.MP4,2024-03-16,704.73
/data/yinzi/babyview_20240503/00720001/00720001_GX010002_07.24.2023-07.30.2023_07.21.2023-8:00pm.MP4,2023-07-21,704.7
/data/yinzi/babyview_20240503/00720001/00720001_GX030010_06.26.2023-07.02.2023_06.26.2023-4:23pm.MP4,2023-06-26,704.73
/data/yinzi/babyview_20240503/00720001/00720001_GX050015_07.10.2023-07.16.2023_07.09.2023-NA.MP4,2023-07-09,238.81
/data/yinzi/babyview_20240503/00720001/00720001_GX040012_08.21.2023-08.27.2023_08.23.2023-5:57pm.MP4,2023-08-23,316.25
/data/yinzi/babyview_20240503/00720001/00720001_GX020011_06.26.2023-07.02.2023_06.28.2023-NA.MP4,2023-06-28,704.7
/data/yinzi/babyview_20240503/00720001/00720001_GX030023_01.22.2024-01.28.2024_01.22.2024-NA.MP4,2024-01-22,821.19
/data/yinzi/babyview_20240503/00720001/00720001_GX010030_03.11.2024-03.17.2024_03.16.2024-9:13am.MP4,2024-03-16,768.79
/data/yinzi/babyview_20240503/00720001/00720001_GX030019_09.25.2023-10.01.2023_09.30.2023-8:14pm.MP4,2023-09-30,960.96
/data/yinzi/babyview_20240503/00720001/00720001_GX020009_08.14.2023-08.20.2023_06.25.2023-12:13pm.MP4,2023-06-25,704.7
/data/yinzi/babyview_20240503/00720001/00720001_GX020005_06.12.2023-06.18.2023_06.13.2023-NA.MP4,2023-06-13,768.77
/data/yinzi/babyview_20240503/00720001/00720001_GX020017_09.11.2023-09.17.2023_09.17.2023-6:50pm.MP4,2023-09-17,896.9
/data/yinzi/babyview_20240503/00720001/00720001_GX020003_07.17.2023-07.23.2023_07.22.2023-8:30pm.MP4,2023-07-22,347.65
/data/yinzi/babyview_20240503/00720001/00720001_GX030022_01.22.2024-01.28.2024_2024-01-29-15:13:18.MP4,2024-01-29,267.77
/data/yinzi/babyview_20240503/00720001/00720001_GX010029_02.26.2024-03.03.2024_03.03.2024-7:52pm.MP4,2024-03-03,1217.24
/data/yinzi/babyview_20240503/00720001/00720001_GX010003_07.24.2023-07.30.2023_07.22.2023-8:30pm.MP4,2023-07-22,832.83
/data/yinzi/babyview_20240503/00720001/00720001_GX030028_02.12.2024-02.18.2024_02.17.2024-5:45pm.MP4,2024-02-17,768.79
/data/yinzi/babyview_20240503/00720001/00720001_GX040008_06.19.2023-06.25.2023_06.23.2023-4:45pm.MP4,2023-06-23,463.23
/data/yinzi/babyview_20240503/00720001/00720001_GX020020_10.16.2023-10.22.2023_10.21.2023-6:20pm.MP4,2023-10-21,704.73
/data/yinzi/babyview_20240503/00720001/00720001_GX040030_03.11.2024-03.17.2024_03.16.2024-9:13am.MP4,2024-03-16,704.73
/data/yinzi/babyview_20240503/00720001/00720001_GX010028_02.12.2024-02.18.2024_02.17.2024-5:45pm.MP4,2024-02-17,960.98
/data/yinzi/babyview_20240503/00720001/00720001_GX010010_06.26.2023-07.02.2023_06.26.2023-4:23pm.MP4,2023-06-26,896.9
/data/yinzi/babyview_20240503/00720001/00720001_GX040014_07.03.2023-07.09.2023_07.08.2023-NA.MP4,2023-07-08,381.01
/data/yinzi/babyview_20240503/00720001/00720001_GX020019_09.25.2023-10.01.2023_09.30.2023-8:14pm.MP4,2023-09-30,896.9
/data/yinzi/babyview_20240503/00720001/00720001_GX020013_07.03.2023-07.09.2023_07.07.2023-NA.MP4,2023-07-07,704.73
/data/yinzi/babyview_20240503/00720001/00720001_GX010024_01.29.2024-02.04.2024_NA-NA.MP4,2024-01-29,5.01
/data/yinzi/babyview_20240503/00720001/00720001_GX020030_03.11.2024-03.17.2024_03.16.2024-9:13am.MP4,2024-03-16,704.73
/data/yinzi/babyview_20240503/00720001/00720001_GX020002_07.24.2023-07.30.2023_07.21.2023-8:00pm.MP4,2023-07-21,768.77
/data/yinzi/babyview_20240503/00720001/00720001_GX010016_09.11.2023-09.17.2023_09.17.2023-NA.MP4,2023-09-17,2128.28
/data/yinzi/babyview_20240503/00720001/00720001_GX010004_06.12.2023-06.18.2023_06.12.2023-NA.MP4,2023-06-12,768.77
/data/yinzi/babyview_20240503/00720001/00720001_GX010014_08.28.2023-09.03.2023_07.08.2023-NA.MP4,2023-07-08,832.85
/data/yinzi/babyview_20240503/00720001/00720001_GX020018_09.25.2023-10.01.2023_09.26.2023-7:33pm.MP4,2023-09-26,832.83
/data/yinzi/babyview_20240503/00720001/00720001_GX030013_08.28.2023-09.03.2023_07.07.2023-NA.MP4,2023-07-07,13.68
/data/yinzi/babyview_20240503/00720001/00720001_GX020004_06.12.2023-06.18.2023_06.12.2023-NA.MP4,2023-06-12,896.9
/data/yinzi/babyview_20240503/00720001/00720001_GX020023_01.22.2024-01.28.2024_NA-NA.MP4,2024-01-22,1601.62
/data/yinzi/babyview_20240503/00720001/00720001_GX020003_07.24.2023-07.30.2023_07.22.2023-8:30pm.MP4,2023-07-22,768.77
/data/yinzi/babyview_20240503/00720001/00720001_GX010011_06.26.2023-07.02.2023_06.28.2023-NA.MP4,2023-06-28,704.7
/data/yinzi/babyview_20240503/00720001/00720001_GX040011_06.26.2023-07.02.2023_06.28.2023-NA.MP4,2023-06-28,704.73
/data/yinzi/babyview_20240503/00720001/00720001_GX010022_01.22.2024-01.28.2024_01.22.2024-NA.MP4,2024-01-22,724.76
/data/yinzi/babyview_20240503/00720001/00720001_GX020028_02.12.2024-02.18.2024_02.17.2024-5:45pm.MP4,2024-02-17,896.92
/data/yinzi/babyview_20240503/00720001/00720001_GX010019_09.25.2023-10.01.2023_09.30.2023-8:14pm.MP4,2023-09-30,832.83
/data/yinzi/babyview_20240503/00720001/00720001_GX010023_01.22.2024-01.28.2024_01.28.2024-7:48pm.MP4,2024-01-28,768.79
/data/yinzi/babyview_20240503/00720001/00720001_GX010020_10.16.2023-10.22.2023_10.21.2023-6:20pm.MP4,2023-10-21,768.79
/data/yinzi/babyview_20240503/00720001/00720001_GX010021_01.22.2024-01.28.2024_01.22.2024-NA.MP4,2024-01-22,43.74
/data/yinzi/babyview_20240503/00720001/00720001_GX020012_08.21.2023-08.27.2023_06.30.2023-4:08pm.MP4,2023-06-30,832.83
/data/yinzi/babyview_20240503/00720001/00720001_GX010018_09.25.2023-10.01.2023_09.26.2023-7:33pm.MP4,2023-09-26,768.77
/data/yinzi/babyview_20240503/00720001/00720001_GX010015_09.11.2023-09.17.2023_09.13.2023-8:10pm.MP4,2023-09-13,972.57
/data/yinzi/babyview_20240503/00720001/00720001_GX040005_07.31.2023-08.06.2023_NA-NA.MP4,2023-07-31,478.55
/data/yinzi/babyview_20240503/00720001/00720001_GX010012_08.21.2023-08.27.2023_06.30.2023-4:08pm.MP4,2023-06-30,768.77
/data/yinzi/babyview_20240503/00720001/00720001_GX060030_03.11.2024-03.17.2024_03.16.2024-9:13am.MP4,2024-03-16,56.06
/data/yinzi/babyview_20240503/00720001/00720001_GX020002_07.17.2023-07.23.2023_07.21.2023-8:00pm.MP4,2023-07-21,768.77
/data/yinzi/babyview_20240503/00720001/00720001_GX030005_07.31.2023-08.06.2023_06.13.2023-NA.MP4,2023-06-13,704.7
/data/yinzi/babyview_20240503/00720001/00720001_GX030002_07.31.2023-08.06.2023_07.25.2023-4:40pm.MP4,2023-07-25,339.87
/data/yinzi/babyview_20240503/00720001/00720001_GX010006_06.12.2023-06.18.2023_06.14.2023-NA.MP4,2023-06-14,832.83
/data/yinzi/babyview_20240503/00720001/00720001_GX010013_08.28.2023-09.03.2023_07.07.2023-NA.MP4,2023-07-07,896.92
/data/yinzi/babyview_20240503/00720001/00720001_GX030001_07.31.2023-08.06.2023_07.24.2023-3:40pm.MP4,2023-07-24,552.62
/data/yinzi/babyview_20240503/00720001/00720001_GX010027_02.05.2024-02.11.2024_02.06.2024-7:14am.MP4,2024-02-06,779.82
/data/yinzi/babyview_20240503/00720001/00720001_GX010008_06.19.2023-06.25.2023_06.23.2023-4:45pm.MP4,2023-06-23,832.83
/data/yinzi/babyview_20240503/00720001/00720001_GX020001_07.24.2023-07.30.2023_07.24.2023-3:40pm.MP4,2023-07-24,896.9
/data/yinzi/babyview_20240503/00720001/00720001_GX030008_06.19.2023-06.25.2023_06.23.2023-4:45pm.MP4,2023-06-23,768.77
/data/yinzi/babyview_20240503/00720001/00720001_GX030017_09.11.2023-09.17.2023_09.17.2023-6:50pm.MP4,2023-09-17,832.83
/data/yinzi/babyview_20240503/00720001/00720001_GX010017_09.11.2023-09.17.2023_09.17.2023-6:50pm.MP4,2023-09-17,960.96
/data/yinzi/babyview_20240503/00720001/00720001_GX030015_07.10.2023-07.16.2023_07.09.2023-NA.MP4,2023-07-09,768.77
/data/yinzi/babyview_20240503/00720001/00720001_GX010026_02.05.2024-02.11.2024_02.06.2024-7:09am.MP4,2024-02-06,309.08
/data/yinzi/babyview_20240503/00720001/00720001_GX010025_01.29.2024-02.04.2024_02.03.2024-10:28am.MP4,2024-02-03,891.93
/data/yinzi/babyview_20240503/00720001/00720001_GX050011_06.26.2023-07.02.2023_06.28.2023-NA.MP4,2023-06-28,662.2
/data/yinzi/babyview_20240503/00720001/00720001_GX020008_06.19.2023-06.25.2023_06.23.2023-4:45pm.MP4,2023-06-23,768.77
/data/yinzi/babyview_20240503/00720001/00720001_GX040028_02.12.2024-02.18.2024_02.17.2024-5:45pm.MP4,2024-02-17,637.5
/data/yinzi/babyview_20240503/00720001/00720001_GX010007_06.19.2023-06.25.2023_06.22.2023-NA.MP4,2023-06-22,1089.09
/data/yinzi/babyview_20240503/00720001/00720001_GX040017_09.11.2023-09.17.2023_09.17.2023-6:50pm.MP4,2023-09-17,358.59000000000003
/data/yinzi/babyview_20240503/00720001/00720001_GX020029_02.26.2024-03.03.2024_03.03.2024-7:52pm.MP4,2024-03-03,131.07
/data/yinzi/babyview_20240503/00720001/00720001_GX020010_08.14.2023-08.20.2023_06.26.2023-4:23pm.MP4,2023-06-26,483.55
/data/yinzi/babyview_20240503/00720001/00720001_GX040013_07.03.2023-07.09.2023_07.07.2023-NA.MP4,2023-07-07,697.9
/data/yinzi/babyview_20240503/00720001/00720001_GX010005_06.12.2023-06.18.2023_06.13.2023-NA.MP4,2023-06-13,1025.02
/data/yinzi/babyview_20240503/00720001/00720001_GX030009_08.14.2023-08.20.2023_06.25.2023-12:13pm.MP4,2023-06-25,704.7
/data/yinzi/babyview_20240503/00720001/00720001_GX030007_06.19.2023-06.25.2023_06.22.2023-NA.MP4,2023-06-22,659.03
/data/yinzi/babyview_20240503/00720001/00720001_GX040009_08.14.2023-08.20.2023_06.25.2023-12:13pm.MP4,2023-06-25,642.78
/data/yinzi/babyview_20240503/00720001/00720001_GX010013_07.03.2023-07.09.2023_07.07.2023-NA.MP4,2023-07-07,704.73
/data/yinzi/babyview_20240503/00720001/00720001_GX020014_07.03.2023-07.09.2023_07.08.2023-NA.MP4,2023-07-08,704.7
/data/yinzi/babyview_20240503/00720001/00720001_GX020025_01.29.2024-02.04.2024_02.03.2024-10:28am.MP4,2024-02-03,896.92
/data/yinzi/babyview_20240503/00720001/00720001_GX030025_01.29.2024-02.04.2024_02.03.2024-10:28am.MP4,2024-02-03,675.01
/data/yinzi/babyview_20240503/00720001/00720001_GX040004_07.31.2023-08.06.2023_06.12.2023-NA.MP4,2023-06-12,115.05
/data/yinzi/babyview_20240503/00720001/00720001_GX010002_07.17.2023-07.23.2023_07.21.2023-8:00pm.MP4,2023-07-21,888.9
/data/yinzi/babyview_20240503/00720001/00720001_GX050030_03.11.2024-03.17.2024_03.16.2024-9:13am.MP4,2024-03-16,704.73
/data/yinzi/babyview_20240503/00720001/00720001_GX030018_09.25.2023-10.01.2023_09.26.2023-7:33pm.MP4,2023-09-26,207.78
/data/yinzi/babyview_20240503/00720001/00720001_GX010009_08.14.2023-08.20.2023_06.25.2023-12:13pm.MP4,2023-06-25,832.83
/data/yinzi/babyview_20240503/00720001/00720001_GX010009_06.19.2023-06.25.2023_06.25.2023-12:13pm.MP4,2023-06-25,704.7
/data/yinzi/babyview_20240503/00720001/00720001_GX030014_08.28.2023-09.03.2023_07.08.2023-NA.MP4,2023-07-08,779.61
/data/yinzi/babyview_20240503/00720001/00720001_GX020009_06.19.2023-06.25.2023_06.25.2023-12:13pm.MP4,2023-06-25,704.73
/data/yinzi/babyview_20240503/00720001/00720001_GX030012_08.21.2023-08.27.2023_06.30.2023-4:08pm.MP4,2023-06-30,832.83
/data/yinzi/babyview_20240503/00720001/00720001_GX010003_07.17.2023-07.23.2023_07.22.2023-8:30pm.MP4,2023-07-22,499.97
/data/yinzi/babyview_20240503/00720001/00720001_GX040010_06.26.2023-07.02.2023_06.26.2023-4:23pm.MP4,2023-06-26,696.4
/data/yinzi/babyview_20240503/00720001/00720001_GX020006_06.12.2023-06.18.2023_06.14.2023-NA.MP4,2023-06-14,226.23
/data/yinzi/babyview_20240503/00720001/00720001_GX010014_07.03.2023-07.09.2023_07.08.2023-NA.MP4,2023-07-08,832.83
/data/yinzi/babyview_20240503/00220001/00220001_GX010003__2024-02-12-05:40:12.MP4,2024-02-12,704.7
/data/yinzi/babyview_20240503/00220001/00220001_GX010024__2024-04-30-19:10:11.MP4,2024-04-30,607.42
/data/yinzi/babyview_20240503/00220001/00220001_GX020007_02.19.2024-02.25.2024_02.24.2024-2:29pm.MP4,2024-02-24,606.96
/data/yinzi/babyview_20240503/00220001/00220001_GX040003__2024-02-12-09:28:36.MP4,2024-02-12,193.07
/data/yinzi/babyview_20240503/00220001/00220001_GX040003_02.05.2024-02.11.2024_02.05.2024-1:47pm.MP4,2024-02-05,193.09
/data/yinzi/babyview_20240503/00220001/00220001_GX030023_04.15.2024-04.21.2024_04.16.2024-4:29pm.MP4,2024-04-16,618.56
/data/yinzi/babyview_20240503/00220001/00220001_GX010018_04.08.2024-04.14.2024_04.10.2024-5:04pm.MP4,2024-04-10,141.57
/data/yinzi/babyview_20240503/00220001/00220001_GX020001__2024-02-12-06:21:46.MP4,2024-02-12,704.7
/data/yinzi/babyview_20240503/00220001/00220001_GX030016_04.01.2024-04.07.2024_04.06.2024-12:07pm.MP4,2024-04-06,704.73
/data/yinzi/babyview_20240503/00220001/00220001_GX020003_02.05.2024-02.11.2024_02.05.2024-1:47pm.MP4,2024-02-05,704.73
/data/yinzi/babyview_20240503/00220001/00220001_GX010025__2024-04-30-19:10:25.MP4,2024-04-30,2.03
/data/yinzi/babyview_20240503/00220001/00220001_GX020004__2024-02-12-07:44:01.MP4,2024-02-12,704.7
/data/yinzi/babyview_20240503/00220001/00220001_GX020017_04.01.2024-04.07.2024_04.06.2024-12:07pm.MP4,2024-04-06,535.15
/data/yinzi/babyview_20240503/00220001/00220001_GX010013_03.18.2024-03.24.2024_03.19.2024-2:50pm.MP4,2024-03-19,704.73
/data/yinzi/babyview_20240503/00220001/00220001_GX010008_02.26.2024-03.03.2024_02.28.2024-11:30am.MP4,2024-02-28,704.73
/data/yinzi/babyview_20240503/00220001/00220001_GX040001__2024-02-12-09:17:42.MP4,2024-02-12,177.05
/data/yinzi/babyview_20240503/00220001/00220001_GX010003_02.05.2024-02.11.2024_02.05.2024-1:47pm.MP4,2024-02-05,704.73
/data/yinzi/babyview_20240503/00220001/00220001_GX020015_03.25.2024-03.31.2024_03.30.2024-12:51pm.MP4,2024-03-30,704.73
/data/yinzi/babyview_20240503/00220001/00220001_GX010026__2024-04-30-16:51:22.MP4,2024-04-30,704.73
/data/yinzi/babyview_20240503/00220001/00220001_GX030006_02.19.2024-02.25.2024_02.24.2024-NA.MP4,2024-02-24,192.43
/data/yinzi/babyview_20240503/00220001/00220001_GX010001__2024-02-12-03:54:15.MP4,2024-02-12,704.7
/data/yinzi/babyview_20240503/00220001/00220001_GX030003_02.05.2024-02.11.2024_02.05.2024-1:47pm.MP4,2024-02-05,704.73
/data/yinzi/babyview_20240503/00220001/00220001_GX030011_03.04.2024-03.10.2024_03.06.2024-1:59pm.MP4,2024-03-06,704.73
/data/yinzi/babyview_20240503/00220001/00220001_GX020016_04.01.2024-04.07.2024_04.06.2024-12:07pm.MP4,2024-04-06,704.73
/data/yinzi/babyview_20240503/00220001/00220001_GX020003__2024-02-12-07:03:19.MP4,2024-02-12,704.7
/data/yinzi/babyview_20240503/00220001/00220001_GX020026__2024-04-30-17:38:42.MP4,2024-04-30,704.73
/data/yinzi/babyview_20240503/00220001/00220001_GX020011_03.04.2024-03.10.2024_03.06.2024-1:59pm.MP4,2024-03-06,704.73
/data/yinzi/babyview_20240503/00220001/00220001_GX020006_02.19.2024-02.25.2024_02.24.2024-NA.MP4,2024-02-24,704.73
/data/yinzi/babyview_20240503/00220001/00220001_GX010011_03.04.2024-03.10.2024_03.06.2024-1:59pm.MP4,2024-03-06,704.73
/data/yinzi/babyview_20240503/00220001/00220001_GX010015_03.25.2024-03.31.2024_03.30.2024-12:51pm.MP4,2024-03-30,704.73
/data/yinzi/babyview_20240503/00220001/00220001_GX010011_03.11.2024-03.17.2024_03.06.2024-1:59pm.MP4,2024-03-06,570.43
/data/yinzi/babyview_20240503/00220001/00220001_GX010004_02.05.2024-02.11.2024_02.06.2024-2:41.MP4,2024-02-06,704.73
/data/yinzi/babyview_20240503/00220001/00220001_GX030001_02.05.2024-02.11.2024_02.05.2024-5:19pm.MP4,2024-02-05,704.73
/data/yinzi/babyview_20240503/00220001/00220001_GX030015_03.25.2024-03.31.2024_03.30.2024-12:51pm.MP4,2024-03-30,528.34
/data/yinzi/babyview_20240503/00220001/00220001_GX010001_02.05.2024-02.11.2024_02.05.2024-5:19pm.MP4,2024-02-05,704.73
/data/yinzi/babyview_20240503/00220001/00220001_GX020013_03.18.2024-03.24.2024_03.19.2024-2:50pm.MP4,2024-03-19,704.73
/data/yinzi/babyview_20240503/00220001/00220001_GX030026__2024-04-30-18:09:24.MP4,2024-04-30,409.94
/data/yinzi/babyview_20240503/00220001/00220001_GX010006_02.19.2024-02.25.2024_02.24.2024-NA.MP4,2024-02-24,704.73
/data/yinzi/babyview_20240503/00220001/00220001_GX010007_02.19.2024-02.25.2024_2024-02-25-03:01:36.MP4,2024-02-25,704.73
/data/yinzi/babyview_20240503/00220001/00220001_GX010017_04.01.2024-04.07.2024_04.06.2024-12:07pm.MP4,2024-04-06,704.73
/data/yinzi/babyview_20240503/00220001/00220001_GX010014_03.18.2024-03.24.2024_03.23.2024-3:52pm.MP4,2024-03-23,704.73
/data/yinzi/babyview_20240503/00220001/00220001_GX030001__2024-02-12-08:24:33.MP4,2024-02-12,704.7
/data/yinzi/babyview_20240503/00220001/00220001_GX010016_04.01.2024-04.07.2024_04.06.2024-12:07pm.MP4,2024-04-06,704.73
/data/yinzi/babyview_20240503/00220001/00220001_GX010002_02.05.2024-02.11.2024_02.05.2024-NA.MP4,2024-02-05,4.31
/data/yinzi/babyview_20240503/00220001/00220001_GX020004_02.05.2024-02.11.2024_02.06.2024-2:41.MP4,2024-02-06,704.73
/data/yinzi/babyview_20240503/00220001/00220001_GX010023_04.15.2024-04.21.2024_04.16.2024-4:29pm.MP4,2024-04-16,704.73
/data/yinzi/babyview_20240503/00220001/00220001_GX030004__2024-02-12-09:07:41.MP4,2024-02-12,47.98
/data/yinzi/babyview_20240503/00220001/00220001_GX010002__2024-02-12-04:15:51.MP4,2024-02-12,4.29
/data/yinzi/babyview_20240503/00220001/00220001_GX030004_02.05.2024-02.11.2024_02.06.2024-2:41.MP4,2024-02-06,48.0
